measurement_id,timestamp,station_name,station_type,latitude,longitude,pm25,pm10,no2,so2,co,ozone,temperature,humidity,wind_speed,wind_direction,pressure,visibility,aqi
AQ_000721,2024-02-14 17:00:00,Urban Background,background,28.6441,77.2136,146.0,48.0,38.0,329.0,1.0,247.0,15.6,59.78791698219765,6.5,268,975.9,28.4,245
AQ_000722,2024-02-14 17:15:00,University Campus,background,28.5449,77.1926,107.0,33.0,144.0,98.0,10.0,99.0,7.1,37.376608519280936,4.7,49,1008.0,27.5,204
AQ_000723,2024-02-14 18:45:00,Suburban Monitoring,urban_residential,28.4595,77.0266,174.0,24.0,113.0,124.0,124.0,343.0,15.3,52.02471590917837,3.7,146,995.9,26.2,223
AQ_000724,2024-02-14 19:00:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,506.0,442.0,463.0,1192.0,102.0,790.0,7.2,24.349188341835955,6.0,52,1011.0,1.3,500
AQ_000725,2024-02-14 19:00:00,Suburban Monitoring,urban_residential,28.4595,77.0266,92.0,226.0,176.0,279.0,25.0,417.0,11.4,37.40684922556086,1.5,142,982.6,16.5,188
AQ_000726,2024-02-15 00:00:00,Chemical Complex Monitor,industrial,28.3974,77.3266,275.0,1571.0,622.0,2033.0,20.0,365.0,15.3,26.161224531390374,0.6,104,1030.7,4.0,324
AQ_000727,2024-02-15 03:00:00,University Campus,background,28.5449,77.1926,55.0,41.0,51.0,48.0,3.2,196.0,15.4,59.61633290127165,0.1,311,1011.9,14.0,149
AQ_000728,2024-02-15 07:15:00,Major Road Intersection,urban_traffic,28.5355,77.391,493.0,881.0,176.0,90.0,2.3,577.0,16.9,27.2275233651621,0.3,91,969.0,13.7,500
AQ_000729,2024-02-15 08:00:00,Industrial Zone East,industrial,28.8386,77.1462,35.0,294.0,60.0,462.0,44.0,936.0,12.0,30.42050179122162,0.9,343,1025.8,2.7,99
AQ_000730,2024-02-15 10:00:00,Suburban Monitoring,urban_residential,28.4595,77.0266,272.0,156.0,38.0,109.0,63.0,394.0,16.3,43.754809111077904,11.3,116,956.0,2.7,321
AQ_000731,2024-02-15 10:00:00,City Park Monitor,background,28.6169,77.2295,35.0,25.0,200.0,23.0,19.0,346.0,16.4,42.13542210259782,7.2,175,994.5,7.4,99
AQ_000732,2024-02-15 10:30:00,Green Belt Station,background,28.6877,77.2273,16.0,127.0,2.6,144.0,29.0,174.0,12.3,41.388992159259914,3.4,213,983.1,6.1,58
AQ_000733,2024-02-15 11:45:00,City Park Monitor,background,28.6169,77.2295,83.60972078798471,43.0,62.0,115.0,2.4,54.0,13.5,23.624459166967288,6.8,269,990.2,9.6,75
AQ_000734,2024-02-15 12:30:00,Heavy Industry Area,industrial,28.3852,77.2719,93.0,352.0,334.0,55.0,71.0,384.0,19.9,31.8901887207863,6.6,18,971.7,19.6,189
AQ_000735,2024-02-15 14:00:00,Chemical Complex Monitor,industrial,28.3974,77.3266,639.0,441.0,364.0,207.0,23.0,338.0,16.1,32.72731620562392,9.7,345,1040.8,18.9,500
AQ_000736,2024-02-15 15:30:00,Chemical Complex Monitor,industrial,28.3974,77.3266,25.389914523889065,20.0,122.0,76.0,44.0,28.0,19.9,56.708451325673394,9.7,262,1039.4,3.3,337
AQ_000737,2024-02-15 15:30:00,Heavy Industry Area,industrial,28.3852,77.2719,101.0,40.0,297.0,86.0,7.9,434.0,20.3,20.762955579508304,10.9,197,1047.5,19.4,198
AQ_000738,2024-02-15 16:00:00,Central Business District,urban_traffic,28.6289,77.2065,2.2,85.0,194.0,255.0,1.2,659.0,19.6,31.34574897987416,4.6,186,987.3,14.5,9
AQ_000739,2024-02-15 17:00:00,Residential Park,urban_residential,28.6692,77.4538,33.0,126.0,106.0,11.0,24.0,331.0,19.0,23.50168564449712,5.0,151,970.4,8.7,94
AQ_000740,2024-02-15 18:00:00,Suburban Monitoring,urban_residential,28.4595,77.0266,26.0,10.0,149.0,24.0,53.0,1008.0,13.0,32.43739325291759,1.9,94,950.2,29.5,79
AQ_000741,2024-02-15 18:15:00,Housing Complex Central,urban_residential,28.5494,77.25,103.0,359.0,167.0,685.0,31.0,470.0,15.4,34.35571573102632,1.5,336,955.9,20.0,200
AQ_000742,2024-02-15 18:30:00,Urban Background,background,28.6441,77.2136,112.0,41.0,372.0,36.0,13.0,152.0,22.0,27.60993798649793,0.9,148,994.1,9.7,209
AQ_000743,2024-02-15 18:45:00,Housing Complex Central,urban_residential,28.5494,77.25,79.0,90.0,291.0,382.0,33.0,797.0,15.9,20.167711803847883,0.9,251,971.4,20.9,174
AQ_000744,2024-02-15 19:30:00,Industrial Zone East,industrial,28.8386,77.1462,96.0,171.0,112.0,402.0,23.0,502.0,15.1,46.67108494888742,4.0,216,997.3,13.7,192
AQ_000745,2024-02-15 20:00:00,Industrial Zone East,industrial,28.8386,77.1462,5774.0,326.0,519.0,100.0,146.0,2528.0,9.2,41.35677982598051,1.4,158,984.8,8.5,500
AQ_000746,2024-02-15 22:00:00,Major Road Intersection,urban_traffic,28.5355,77.391,221.0,29.0,65.0,64.0,154.0,794.0,14.9,58.67652500290631,7.7,84,987.2,18.0,270
AQ_000747,2024-02-16 05:00:00,Industrial Zone East,industrial,28.8386,77.1462,96.0,189.0,407.0,1010.0,18.0,577.0,4.4,56.24256023275172,2.7,246,1045.1,20.3,192
AQ_000748,2024-02-16 06:30:00,Housing Complex Central,urban_residential,28.5494,77.25,44.0,114.0,554.0,600.0,24.0,169.0,17.4,47.59466611743469,1.6,128,1006.5,22.5,121
AQ_000749,2024-02-16 07:15:00,University Campus,background,28.5449,77.1926,103.0,82.0,33.0,158.0,15.0,120.0,9.0,25.640326124640488,3.8,120,957.6,5.4,200
AQ_000750,2024-02-16 07:45:00,Residential Park,urban_residential,28.6692,77.4538,274.0,27.0,193.0,200.0,237.0,231.0,13.0,56.49741809784708,1.3,269,982.3,4.3,323
AQ_000751,2024-02-16 08:45:00,City Park Monitor,background,28.6169,77.2295,13.0,45.0,125.0,26.0,0.3,452.0,5.1,43.99520983365355,1.5,173,1019.0,3.6,52
AQ_000752,2024-02-16 09:15:00,City Park Monitor,background,28.6169,77.2295,40.0,234.0,54.0,232.0,132.0,520.0,14.7,36.15344610616785,5.5,6,977.5,29.8,111
AQ_000753,2024-02-16 09:30:00,Industrial Zone East,industrial,28.8386,77.1462,549.0,85.0,197.0,997.0,180.0,88.0,6.6,37.17105401589831,3.6,272,1007.7,10.7,500
AQ_000754,2024-02-16 09:45:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,1580.0,4285.0,840.0,435.0,65.0,4415.0,4.9,38.01439819469638,5.5,257,973.5,20.9,365
AQ_000755,2024-02-16 12:45:00,Heavy Industry Area,industrial,28.3852,77.2719,17.0,244.0,6443.0,479.0,11.0,236.0,11.8,57.49120853042533,4.8,138,1004.6,5.4,60
AQ_000756,2024-02-16 15:00:00,Central Business District,urban_traffic,28.6289,77.2065,6.1,118.0,5130.0,93.0,122.0,488.0,8.0,32.56486348483728,10.0,310,984.5,24.6,25
AQ_000757,2024-02-16 17:15:00,Major Road Intersection,urban_traffic,28.5355,77.391,123.0,27.0,122.0,89.0,62.0,230.0,9.6,52.4836455873105,1.8,274,1017.2,5.4,221
AQ_000758,2024-02-16 19:45:00,Housing Complex Central,urban_residential,28.5494,77.25,56.0,70.0,379.0,463.0,2.4,232.0,7.7,56.870884288293134,6.0,224,952.9,4.2,150
AQ_000759,2024-02-16 20:00:00,Manufacturing District,industrial,28.4089,77.3178,422.4979576448771,228.0,132.0,489.0,152.0,447.0,4.9,57.65322100108619,0.6,238,966.4,23.9,153
AQ_000760,2024-02-16 20:45:00,Housing Complex Central,urban_residential,28.5494,77.25,63.0,41.0,220.0,170.0,24.0,473.0,10.7,45.001468547552065,1.9,38,971.0,11.6,158
AQ_000761,2024-02-16 21:45:00,Residential Area North,urban_residential,28.7041,77.1025,143.0,65.0,145.0,109.0,5.7,322.0,10.3,28.006885092898944,4.7,107,1035.7,8.1,242
AQ_000762,2024-02-16 23:30:00,Residential Area North,urban_residential,28.7041,77.1025,92.0,43.0,34.0,610.0,5.2,299.0,5.1,26.481323751502757,4.5,303,1049.8,2.7,188
AQ_000763,2024-02-17 05:45:00,University Campus,background,28.5449,77.1926,12.0,45.0,27.0,427.0,20.0,50.0,14.3,21.917533876521663,5.6,203,1012.5,17.3,50
AQ_000764,2024-02-17 08:30:00,Residential Park,urban_residential,28.6692,77.4538,55.0,184.0,893.0,653.0,57.0,-32.183142154917164,6.2,56.27099318911064,4.9,20,977.9,9.1,149
AQ_000765,2024-02-17 10:30:00,Heavy Industry Area,industrial,28.3852,77.2719,9.1,106.0,97.0,346.0,74.0,773.0,14.4,26.351651077441623,9.9,277,1036.4,8.5,37
AQ_000766,2024-02-17 11:45:00,Residential Area North,urban_residential,28.7041,77.1025,97.0,85.0,91.0,240.0,127.0,226.0,8.0,31.973122388973195,12.2,27,999.6,20.2,193
AQ_000767,2024-02-17 12:00:00,Manufacturing District,industrial,28.4089,77.3178,794.0,32.0,237.0,155.0,32.0,427.0,5.8,53.13067123166308,6.4,271,1050.0,8.8,500
AQ_000768,2024-02-17 12:45:00,Green Belt Station,background,28.6877,77.2273,39.0,68.0,60.0,76.0,5.4,124.0,9.8,47.900105576430946,5.6,198,1023.7,5.9,109
AQ_000769,2024-02-17 12:45:00,City Park Monitor,background,28.6169,77.2295,19.0,533.0,11.0,51.0,54.0,86.0,14.8,27.360268651478457,9.2,126,963.1,2.9,64
AQ_000770,2024-02-17 14:15:00,Housing Complex Central,urban_residential,28.5494,77.25,49.0,405.0,564.0,250.0,84.0,189.0,19.8,49.09946914828108,7.9,85,998.5,28.0,134
AQ_000771,2024-02-17 16:15:00,Industrial Zone East,industrial,28.8386,77.1462,499.0,556.0,12.0,127.0,5.5,576.0,9.3,28.5120770064294,9.3,144,1033.8,25.5,500
AQ_000772,2024-02-17 17:30:00,Housing Complex Central,urban_residential,28.5494,77.25,42.0,222.0,7420.159813346379,291.0,7.5,249.0,12.4,31.194135549308804,4.1,227,997.6,15.4,116
AQ_000773,2024-02-17 18:15:00,Residential Area North,urban_residential,28.7041,77.1025,259.0,226.0,128.0,46.0,34.0,414.0,17.5,22.501041876506378,0.8,131,956.9,21.8,308
AQ_000774,2024-02-17 18:15:00,Manufacturing District,industrial,28.4089,77.3178,22.700000000000003,47.900000000000006,36.800000000000004,39.800000000000004,3.0,79.10000000000001,16.9,51.019537848388,1.9,270,995.3,15.6,276
AQ_000775,2024-02-17 19:15:00,Green Belt Station,background,28.6877,77.2273,13.0,113.0,513.0,32.0,3.3,11.0,4.0,31.687682126588758,1.1,19,986.4,6.3,52
AQ_000776,2024-02-17 20:45:00,Residential Park,urban_residential,28.6692,77.4538,152.0,127.0,474.0,663.0,117.0,669.0,14.9,33.03217933455271,5.2,202,1004.3,10.8,201
AQ_000777,2024-02-17 21:45:00,Urban Background,background,28.6441,77.2136,51.0,61.0,48.0,119.0,20.0,27.0,7.8,27.23452324416853,6.5,126,997.5,22.8,139
AQ_000778,2024-02-18 05:15:00,Suburban Monitoring,urban_residential,28.4595,77.0266,78.0,421.0,57.0,126.0,40.0,140.0,6.4,28.03144869651058,3.0,110,990.0,10.6,173
AQ_000779,2024-02-18 07:15:00,Central Business District,urban_traffic,28.6289,77.2065,641.0,206.0,491.0,1360.0,159.0,556.0,8.9,43.24320035783235,3.3,282,953.2,20.7,500
AQ_000780,2024-02-18 07:15:00,Residential Park,urban_residential,28.6692,77.4538,133.0,123.0,186.0,192.0,37.0,285.0,7.3,23.212667773891653,5.2,307,954.8,13.8,231
AQ_000781,2024-02-18 08:45:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,45.0,100.0,104.0,111.0,44.0,399.0,9.9,55.50416663422416,7.5,117,1040.4,13.6,124
AQ_000782,2024-02-18 09:30:00,Manufacturing District,industrial,28.4089,77.3178,285.0,155.0,442.0,37.0,52.0,757.0,14.9,48.042609853837845,7.9,54,994.5,17.9,334
AQ_000783,2024-02-18 09:45:00,University Campus,background,28.5449,77.1926,31.0,21.0,562.0,143.0,37.0,169.0,14.5,45.949418839984446,6.7,40,1028.2,1.2,90
AQ_000784,2024-02-18 10:00:00,Chemical Complex Monitor,industrial,28.3974,77.3266,257.0,166.0,2381.0,5.4,94.0,720.0,7.6,57.03499925040834,8.4,89,1032.1,26.7,306
AQ_000785,2024-02-18 10:45:00,Manufacturing District,industrial,28.4089,77.3178,217.0,277.0,90.0,290.0,43.0,578.0,15.7,36.93802896763747,14.1,0,997.3,2.2,266
AQ_000786,2024-02-18 10:45:00,Suburban Monitoring,urban_residential,28.4595,77.0266,244.0,25.0,61.0,108.0,11.0,129.0,9.0,54.58598235367435,6.5,260,1005.3,1.0,293
AQ_000787,2024-02-18 11:45:00,Housing Complex Central,urban_residential,28.5494,77.25,148.0,163.0,686.0,43.0,37.0,507.0,5.5,37.272015382657216,8.0,27,995.1,3.8,247
AQ_000788,2024-02-18 12:00:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,4.6000000000000005,35.2,8.4,15.0,0.5,85.60000000000001,10.7,53.125291000815494,6.7,25,1035.9,10.9,73
AQ_000789,2024-02-18 14:00:00,Residential Park,urban_residential,28.6692,77.4538,750.0,384.0,357.0,330.0,17.1,1041.0,11.2,37.497246948070945,14.9,87,960.5,23.4,299
AQ_000790,2024-02-18 15:45:00,Residential Area North,urban_residential,28.7041,77.1025,169.0,76.0,120.0,222.0,22.0,338.0,14.5,42.34727410209949,3.8,114,956.0,23.1,218
AQ_000791,2024-02-18 17:00:00,Residential Area North,urban_residential,28.7041,77.1025,12.0,67.0,123.0,20.0,64.0,227.0,11.3,48.92738142542983,5.4,316,951.6,10.3,50
AQ_000792,2024-02-18 17:15:00,Chemical Complex Monitor,industrial,28.3974,77.3266,1833.0,365.0,1017.0,43.0,38.0,260.0,19.0,34.06782151143034,2.7,205,987.1,6.0,500
AQ_000793,2024-02-18 17:45:00,Chemical Complex Monitor,industrial,28.3974,77.3266,109.0,210.0,68.0,84.0,44.0,389.0,20.8,30.83204938861561,6.9,100,1037.2,5.2,206
AQ_000794,2024-02-18 18:00:00,Chemical Complex Monitor,industrial,28.3974,77.3266,394.0,693.0,378.0,4706.0,60.0,388.0,19.0,50.713334939278,5.7,185,1002.1,19.0,443
AQ_000795,2024-02-18 19:00:00,Suburban Monitoring,urban_residential,28.4595,77.0266,759.0,1390.0,207.0,209.0,37.0,1741.0,9.6,38.41856985408217,5.2,315,983.1,13.3,500
AQ_000796,2024-02-18 19:45:00,Urban Background,background,28.6441,77.2136,46.0,456.0,190.0,10.0,6.2,52.0,8.2,39.7524188515457,0.6,146,965.6,27.2,126
AQ_000797,2024-02-18 22:00:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,305.0,,,117.0,18.0,270.0,15.3,47.94819055136696,3.2,121,976.0,11.8,354
AQ_000798,2024-02-18 23:30:00,Urban Background,background,28.6441,77.2136,38.0,32.0,83.0,122.0,1.5,95.0,13.8,26.015704241406233,5.8,282,951.0,16.4,106
AQ_000799,2024-02-19 06:15:00,Chemical Complex Monitor,industrial,28.3974,77.3266,116.0,460.0,90.0,10.0,3.6,93.0,15.8,28.22297676302917,0.4,261,1042.0,25.3,213
AQ_000800,2024-02-19 07:45:00,Major Road Intersection,urban_traffic,28.5355,77.391,217.0,358.0,98.0,193.0,52.0,428.0,9.1,20.059867362067422,7.7,46,1003.3,9.1,266
AQ_000801,2024-02-19 15:30:00,City Park Monitor,background,28.6169,77.2295,33.483366631652856,23.0,1.3,386.0,5.0,198.0,13.9,22.32945719305181,4.2,327,1023.4,22.9,10
AQ_000802,2024-02-19 15:45:00,Industrial Zone East,industrial,28.8386,77.1462,144.0,343.0,1371.0,9.7,12.0,46.0,12.4,40.0735329812972,4.8,113,1014.5,7.6,243
AQ_000803,2024-02-19 15:45:00,Major Road Intersection,urban_traffic,28.5355,77.391,2584.0,25.0,212.0,47.0,65.0,192.0,5.9,28.86193066801185,3.3,230,1028.8,2.6,500
AQ_000804,2024-02-19 16:45:00,University Campus,background,28.5449,77.1926,4.4,74.0,51.0,297.0,0.1,207.0,11.3,49.00223637935598,10.7,346,989.2,20.3,18
AQ_000805,2024-02-19 18:00:00,Chemical Complex Monitor,industrial,28.3974,77.3266,1585.0,106.0,114.0,428.0,44.0,531.0,19.0,22.38238962612165,2.5,192,1012.2,10.9,500
AQ_000806,2024-02-19 18:45:00,Suburban Monitoring,urban_residential,28.4595,77.0266,147.0,78.0,92.0,56.0,8.4,42.0,8.3,47.356794782350235,5.5,335,1021.5,29.7,246
AQ_000807,2024-02-19 18:45:00,Urban Background,background,28.6441,77.2136,816.0,75.0,68.0,-41.87608470556768,21.0,302.0,18.8,29.703389432707105,3.8,35,982.1,28.2,500
AQ_000808,2024-02-19 19:15:00,Industrial Zone East,industrial,28.8386,77.1462,422.0,82.0,167.0,1201.0,42.0,236.0,8.9,41.11224866294084,1.2,346,992.3,14.4,471
AQ_000809,2024-02-19 20:00:00,Manufacturing District,industrial,28.4089,77.3178,224.0,200.0,14.0,270.0,66.0,603.0,8.6,38.83822432677443,1.6,139,958.8,19.0,273
AQ_000810,2024-02-19 20:30:00,Industrial Zone East,industrial,28.8386,77.1462,326.0,26.0,198.0,1128.0,19.0,453.0,12.6,48.25987007743423,0.0,150,1024.4,7.7,375
AQ_000811,2024-02-20 05:15:00,City Park Monitor,background,28.6169,77.2295,81.0,335.0,23.0,23.0,1.7,113.0,15.6,40.44788988809249,6.0,315,980.5,25.0,176
AQ_000812,2024-02-20 06:00:00,City Park Monitor,background,28.6169,77.2295,23.0,628.0,72.0,19.0,6.4,36.0,6.8,55.97987705375975,2.3,209,1016.8,2.6,73
AQ_000813,2024-02-20 06:15:00,University Campus,background,28.5449,77.1926,48.0,12.0,82.0,69.0,12.0,225.0,17.1,56.9084557087292,1.6,1,1037.5,17.4,131
AQ_000814,2024-02-20 06:30:00,City Park Monitor,background,28.6169,77.2295,145.0,88.0,22.0,46.0,2.6,39.0,11.8,57.27814467250758,4.0,53,977.0,4.8,244
AQ_000815,2024-02-20 08:45:00,Industrial Zone East,industrial,28.8386,77.1462,12.0,215.0,404.0,133.0,44.0,306.0,11.9,24.87941674164658,3.0,12,964.8,1.6,50
AQ_000816,2024-02-20 09:15:00,Chemical Complex Monitor,industrial,28.3974,77.3266,256.0,426.0,562.0,75.0,13.0,531.0,7.7,31.2233647246046,2.7,9,1027.5,13.2,305
AQ_000817,2024-02-20 09:45:00,City Park Monitor,background,28.6169,77.2295,149.0,42.0,301.0,61.0,-16.27983759354303,134.0,11.1,32.434885952593525,4.4,41,1010.1,17.1,248
AQ_000818,2024-02-20 11:00:00,Heavy Industry Area,industrial,28.3852,77.2719,960.0,377.0,487.0,315.0,14.0,862.0,16.9,33.86221949852575,13.7,140,1019.4,14.9,500
AQ_000819,2024-02-20 12:00:00,Central Business District,urban_traffic,28.6289,77.2065,59.0,603.0,77.0,672.0,9.1,628.0,14.7,49.97989459333027,12.3,28,1033.2,14.1,153
AQ_000820,2024-02-20 15:45:00,Chemical Complex Monitor,industrial,28.3974,77.3266,178.0,680.0,72.0,112.0,0.8,299.0,13.2,32.45658689271843,5.0,166,1028.8,19.6,227
AQ_000821,2024-02-20 18:15:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,166.0,769.0,1132.0,56.0,63.0,626.0,20.8,37.43895955065681,5.4,102,964.7,15.9,215
AQ_000822,2024-02-20 18:45:00,Suburban Monitoring,urban_residential,28.4595,77.0266,412.0,3.0,90.0,235.0,10.0,430.0,21.1,22.547802179177726,2.9,253,963.5,3.6,461
AQ_000823,2024-02-20 21:30:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,85.0,31.0,369.0,101.0,37.0,52.0,10.1,45.17093930856519,6.6,222,977.9,16.8,181
AQ_000824,2024-02-20 22:45:00,Industrial Zone East,industrial,28.8386,77.1462,5.2,42.0,750.0,411.0,63.0,1017.0,14.4,35.618730104809835,2.5,237,1037.9,3.7,21
AQ_000825,2024-02-20 23:15:00,Residential Area North,urban_residential,28.7041,77.1025,15.0,89.0,123.0,314.0,8.5,141.0,10.3,38.00500528608521,1.7,332,950.0,23.7,56
AQ_000826,2024-02-21 04:45:00,Residential Area North,urban_residential,28.7041,77.1025,160.0,65.0,12.0,80.0,21.0,243.0,5.7,36.47701772588485,1.1,141,984.5,23.6,209
AQ_000827,2024-02-21 05:45:00,Urban Background,background,28.6441,77.2136,125.0,24.0,6.8,38.0,0.1,287.0,5.0,38.814990493154056,2.3,208,1029.7,6.8,223
AQ_000828,2024-02-21 06:15:00,Residential Park,urban_residential,28.6692,77.4538,4.4,255.0,93.0,78.0,55.0,120.0,4.8,54.53937559964182,7.4,344,997.6,13.5,18
AQ_000829,2024-02-21 06:30:00,Suburban Monitoring,urban_residential,28.4595,77.0266,13.0,92.0,70.0,61.0,19.0,443.0,10.8,48.044155150132454,0.4,216,997.7,29.6,52
AQ_000830,2024-02-21 07:00:00,Housing Complex Central,urban_residential,28.5494,77.25,700.0,1750.0,490.0,2945.0,230.0,1720.0,13.5,38.53026605122335,2.9,303,953.8,5.2,239
AQ_000831,2024-02-21 07:15:00,Heavy Industry Area,industrial,28.3852,77.2719,628.0,5198.0,1369.0,1311.0,6.2,743.0,5.6,47.41950737288332,6.9,9,954.3,5.5,500
AQ_000832,2024-02-21 07:15:00,City Park Monitor,background,28.6169,77.2295,248.0,22.0,90.0,22.0,43.0,101.0,14.9,24.431612533123882,1.9,266,975.8,9.9,297
AQ_000833,2024-02-21 09:15:00,Central Business District,urban_traffic,28.6289,77.2065,295.0,150.0,221.0,263.0,2.4,644.0,15.5,24.929372431461914,3.1,110,953.6,14.7,344
AQ_000834,2024-02-21 10:00:00,Housing Complex Central,urban_residential,28.5494,77.25,224.0,53.0,43.0,713.0,23.0,150.0,16.9,49.87035229653746,8.1,120,1037.4,14.0,273
AQ_000835,2024-02-21 10:15:00,Suburban Monitoring,urban_residential,28.4595,77.0266,129.0,193.0,59.0,152.0,18.0,538.0,16.4,27.027720655975358,3.0,110,1017.7,24.6,227
AQ_000836,2024-02-21 13:15:00,Housing Complex Central,urban_residential,28.5494,77.25,30.0,185.0,3524.0,121.0,5.0,30.0,9.7,37.727117092005,4.3,209,1019.6,14.6,88
AQ_000837,2024-02-21 14:45:00,Central Business District,urban_traffic,28.6289,77.2065,2566.0,227.0,645.0,104.0,14.0,787.0,9.0,25.333569236253478,8.3,284,977.7,15.8,500
AQ_000838,2024-02-21 15:30:00,Green Belt Station,background,28.6877,77.2273,137.0,27.0,161.0,22.0,12.0,259.0,8.4,27.865718868626736,5.2,114,1000.3,21.0,235
AQ_000839,2024-02-21 16:15:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,203.0,49.0,178.0,247.0,118.0,317.0,18.4,29.788900632415945,6.4,293,951.5,23.6,252
AQ_000840,2024-02-21 17:30:00,Housing Complex Central,urban_residential,28.5494,77.25,108.0,122.0,18.0,62.0,21.0,282.0,7.1,46.27201402105224,6.8,211,1030.0,8.3,205
AQ_000841,2024-02-21 18:30:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,372.0,6949.0,280.0,124.0,76.0,572.0,11.8,34.5229892296339,4.0,334,1042.4,23.2,421
AQ_000842,2024-02-21 20:15:00,Chemical Complex Monitor,industrial,28.3974,77.3266,75.0,97.80000000000001,99.60000000000001,19.0,9.8,3.2,15.7,36.30507248466761,5.5,197,1015.1,25.3,424
AQ_000843,2024-02-22 01:15:00,Suburban Monitoring,urban_residential,28.4595,77.0266,71.0,126.0,99.0,83.0,3.0,283.0,5.3,48.97574768255661,5.8,281,1042.5,25.2,166
AQ_000844,2024-02-22 04:45:00,Chemical Complex Monitor,industrial,28.3974,77.3266,228.0,214.0,157.0,281.0,22.0,661.0,14.0,48.86560163712784,7.2,115,1022.4,1.9,277
AQ_000845,2024-02-22 08:45:00,University Campus,background,28.5449,77.1926,115.0,85.0,189.0,239.0,1.7,564.0,18.3,57.87738215923594,6.0,198,971.7,9.7,212
AQ_000846,2024-02-22 09:00:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,59.0,378.0,1073.0,142.0,188.0,911.0,7.7,24.771110055554484,7.7,223,1029.1,5.2,153
AQ_000847,2024-02-22 09:00:00,Central Business District,urban_traffic,28.6289,77.2065,441.0,564.0,199.0,331.0,16.0,695.0,17.5,59.789463730459,2.1,239,1046.2,28.7,490
AQ_000848,2024-02-22 09:30:00,Manufacturing District,industrial,28.4089,77.3178,256.0,365.0,200.0,310.0,5.5,108.0,15.4,33.258525270956326,6.1,336,998.0,9.8,305
AQ_000849,2024-02-22 11:45:00,Heavy Industry Area,industrial,28.3852,77.2719,301.0,359.0,260.0,194.0,94.0,1167.0,9.4,29.452126263752106,14.1,167,952.6,18.3,350
AQ_000850,2024-02-22 11:45:00,Manufacturing District,industrial,28.4089,77.3178,131.0,2046.0,293.0,827.0,14.0,561.0,9.7,48.673490437594495,14.1,45,965.5,10.9,229
AQ_000851,2024-02-22 12:00:00,Chemical Complex Monitor,industrial,28.3974,77.3266,105.0,306.0,89.0,390.0,68.0,662.0,15.5,42.347072401744796,11.9,324,1008.7,23.9,202
AQ_000852,2024-02-22 17:00:00,Residential Area North,urban_residential,28.7041,77.1025,130.0,661.0,95.0,48.0,32.0,181.0,8.3,59.55678770418851,2.9,183,961.5,3.8,228
AQ_000853,2024-02-22 17:15:00,Residential Area North,urban_residential,28.7041,77.1025,26.0,153.0,128.0,70.0,4.9,249.0,14.9,36.356790390259874,7.4,271,950.3,20.9,79
AQ_000854,2024-02-22 18:30:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,,524.0,,602.0,,158.0,17.6,55.11612586709779,0.0,1,957.4,12.6,261
AQ_000855,2024-02-22 18:30:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,278.0,177.0,131.0,5.5,88.0,521.0,20.4,34.537989166929364,7.4,85,1039.8,3.0,327
AQ_000856,2024-02-22 19:00:00,Heavy Industry Area,industrial,28.3852,77.2719,203.0,187.0,1799.0,65.0,0.4,644.0,5.5,32.795077272205916,2.9,286,1033.3,18.0,252
AQ_000857,2024-02-22 20:15:00,City Park Monitor,background,28.6169,77.2295,72.0,159.0,256.0,260.0,5.9,205.0,13.8,34.628141950364835,1.5,113,1027.1,29.3,167
AQ_000858,2024-02-22 21:00:00,University Campus,background,28.5449,77.1926,15.0,52.0,132.0,45.0,9.8,159.0,10.9,39.15992129787279,5.8,354,1027.6,18.4,56
AQ_000859,2024-02-22 21:00:00,Housing Complex Central,urban_residential,28.5494,77.25,156.0,273.0,47.0,187.0,14.0,10.0,7.4,41.40251828904755,6.4,79,1039.8,8.3,205
AQ_000860,2024-02-22 22:30:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,60.0,210.0,76.0,196.0,25.0,399.0,5.8,43.257643304402976,0.4,233,1043.2,18.3,154
AQ_000861,2024-02-23 05:15:00,City Park Monitor,background,28.6169,77.2295,26.0,147.0,89.0,813.0,16.0,304.0,6.5,27.784293069721375,5.7,145,1034.9,3.9,79
AQ_000862,2024-02-23 09:00:00,Housing Complex Central,urban_residential,28.5494,77.25,151.0,291.0,216.0,39.0,37.0,571.0,8.5,48.604410339611604,4.8,117,1024.0,16.0,200
AQ_000863,2024-02-23 09:30:00,University Campus,background,28.5449,77.1926,109.0,71.0,1581.0,136.0,4.4,67.0,16.6,45.604885221317936,2.1,313,973.3,14.1,206
AQ_000864,2024-02-23 11:00:00,Residential Park,urban_residential,28.6692,77.4538,1018.0,33.0,67.0,61.0,30.0,261.0,13.9,59.80618652919898,6.7,66,984.0,19.3,500
